Title,Autor,Date,Place,Country,Category,File_Name,MEAN,R_mean,G_mean,B_mean,STD,R_std,G_std,B_std,ASYMMETRY,R_asy,G_asy,B_asy
 The arrival of Frederik V of the Palantine and Elizabeth Stuart in Flushing on 29 April 1613,Hendrick Cornelisz Vroom,1623,Haarlem, Países Bajos,BLUE,img1233.jpg,116.2685543386173,103.144239504333,120.87200032663392,124.78942318488501,66.52390292025031,58.71966717867479,63.632166611783255,74.25087526228418,0.2766493260860443,0.08908405154943466,-0.2504766285419464,0.2766493260860443
" Bombardment of Fort Moultrie, Charleston Harbor, South Carolina",Conrad Wise Chapman,1864,Charleston, SC,BLUE,img1234.jpg,160.30151374414356,147.81738100827812,153.7127458685911,179.37441435556144,63.68110691506148,46.70041565137552,54.700227740505895,80.18581811573901,4.581551551818848,2.421933650970459,2.822403907775879,4.581551551818848
 La Polonaise,Chaim Soutine,1928,Beijing, China,BLUE,img1235.jpg,67.1077415645085,69.93280527513805,63.89282324000449,67.49759617838296,38.638492625414074,54.50887087365594,30.166575863690447,24.06431720222989,1.158568024635315,2.7978320121765137,1.4532771110534668,1.158568024635315
 Allee bei Arles,Vincent van Gogh,1888,Greifswald, Alemania,BLUE,img1236.jpg,135.9156876154702,102.38785738345804,148.59753595525115,156.76166950770138,59.497117007951424,57.79117355521418,44.068333163210106,60.153000171811456,1.0424658060073853,-0.0914718508720398,0.4197931289672852,1.0424658060073853
 Perishing in the Sky,KITAWAKI,1937,Tokyo, Japón,BLUE,img1237.jpg,132.0710701004059,120.1794445181639,125.8599761148935,150.17378966816034,49.426548092629396,54.121404370751364,46.72411676675412,41.33986655916416,2.098421573638916,2.527897834777832,2.290562868118286,2.098421573638916
" The Ricks Barn, Woodstock",George Copeland Ault,1940,Houston, Estados Unidos,BLUE,img1238.jpg,141.372202771625,130.67912298788394,143.21634394553382,150.22114138145741,83.58655261638145,77.29988227253139,82.0552729773893,89.75382546544122,1.4001051187515259,3.7340927124023438,0.7211059927940369,1.4001051187515259
 Mary Church Terrell,Betsy Graves Reyneau,1946,Washington, D.C.,BLUE,img1239.jpg,59.20004967557765,40.73982586328329,66.20129836989251,70.65902479355715,38.34445411812097,52.645612817819355,24.668581583870125,22.57623886505746,2.394296646118164,3.869584798812866,2.6643621921539307,2.394296646118164
 Architettura sintetica di uomo (Uomo con i baffi),Fortunato Depero,1916,Rovereto, Italia,BLUE,img1240.jpg,87.62939637368284,93.95753758842079,83.66497565556452,85.26567587706316,41.07016554088948,50.89954522783129,32.159873243833644,37.06622672674757,0.6270524859428406,1.015589714050293,1.8671181201934808,0.6270524859428406
 Full moon,P.S. Krøyer,1894,Skagen, Dinamarca,BLUE,img1241.jpg,119.65931400068727,98.06945054047709,113.98413783952068,146.92435362206413,33.59756273349235,34.990260062520946,25.41948031702157,16.559232223038748,2.742234706878662,2.1993865966796875,2.5684947967529297,2.742234706878662
 The Needle Rock and the Porte d'Aval,Claude Monet,1883,Giverny, Francia,BLUE,img1242.jpg,152.0336671123859,142.1382171911523,153.0719717461646,160.89081239984077,48.46120137048138,48.8115845541586,47.79959934720743,46.91102857612975,0.3396041095256805,-0.17696192860603333,0.1257457435131073,0.3396041095256805
" St. Briac, the Cross of the Seamen",Paul Signac,1885,Memphis, Estados Unidos,BLUE,img1243.jpg,123.64385332775332,115.52511508742563,124.97716624646571,130.42927864936868,42.306496091271256,46.241127770428726,37.042715134703066,41.7777519953024,0.3569493293762207,0.9209079742431641,1.3673624992370603,0.3569493293762207
 Mid Ocean,Frederick Judd Waugh,1945,Houston, Estados Unidos,BLUE,img1244.jpg,154.54380807534358,137.91836193081483,150.99605997815638,174.71700231705947,48.86533529376915,50.45717610255642,48.48014200326705,39.63915298333703,0.5897867679595947,0.3452726602554321,0.35699892044067383,0.5897867679595947
 Calm,Willem van de Velde,1655,London, Reino Unido,BLUE,img1245.jpg,171.8170509719061,166.83974522553052,171.44192550704815,177.16948218313956,54.2085942177701,45.17480398186578,51.55937129203984,63.74182745177523,1.921481013298035,1.0921518802642822,1.6974691152572632,1.921481013298035
 Abstraction (the Blue Mountain),Christian Rohlfs,1912,Düsseldorf, Alemania,BLUE,img1246.jpg,90.24879638797307,60.31209872510693,75.5064969531178,134.92779348569445,70.22109087331411,59.13992994309802,60.740261071510545,67.05475479309375,0.061203733086586,4.064069747924806,1.5110805034637451,0.061203733086586
 Portrait of a Man,Thomas Hicks,1850,New York City, Estados Unidos,BLUE,img1247.jpg,93.11053836757885,87.85780195776216,94.94833059437168,96.52548255060276,49.4776357854816,55.29502485019882,50.45279046665862,41.212315220970005,1.39614737033844,3.0762531757354736,1.7347917556762695,1.39614737033844
 Mt. Lefroy,Lawren S. Harris,1930,Vaughan, Canadá,BLUE,img1248.jpg,90.72494020217279,80.98044279312843,92.28476354765283,98.90961426573713,52.427525668903066,53.96785125087836,51.75533973609604,49.904058104567575,1.6671457290649414,2.307032585144043,1.7194949388504028,1.6671457290649414
 La Mazamorra,Fader Fernando,1927,Ciudad Autónoma de Buenos Aires, Argentina,BLUE,img1249.jpg,126.41503604881815,116.83661158121448,123.25256969041227,139.15592687482774,46.204382822741486,46.69818966797089,44.01822513831161,44.96812432944632,-0.1856021881103516,-0.13710089027881622,-0.06669676303863525,-0.1856021881103516
 Hacienda Aurora,Francisco Oller y Cestero,1898,Ponce, Puerto Rico,BLUE,img1250.jpg,153.5580949075728,137.13324623095062,157.96299849952538,165.57803999224242,65.62217913484264,55.39249459086179,56.4955935778981,78.89913005195699,2.9826302528381348,0.2482687383890152,1.0371670722961426,2.9826302528381348
" The Beach at Benerville, Low Tide",Eugene-Louis Boudin,1892,Memphis, Estados Unidos,BLUE,img1251.jpg,190.61010115444682,184.40453612877545,196.1658585879207,191.2599087466444,34.49229677165115,28.538937243926824,28.387084334445852,43.348130131216976,2.1292650699615483,1.1269423961639404,3.0524930953979488,2.1292650699615483
" Massa, Bay of Naples",John Brett,1864,Inidianapolis, Estados Unidos,BLUE,img1252.jpg,151.36731006747033,144.2763425165103,152.6261572538252,157.19943043207545,51.117435831507066,43.065398187559964,47.8648892969246,60.061805205223244,4.392527580261231,2.488224506378174,2.50001072883606,4.392527580261231
 A view of Tranquebar,Sin especificar,1658,Skoklosters, Suecia,BLUE,img1253.jpg,147.73709710894943,150.27975175820922,146.8323449254356,146.09919464320348,42.85317495340605,42.38220598370965,40.157256190744185,45.72046378024566,0.19027507305145264,0.6585468053817749,0.5653253793716431,0.19027507305145264
" Torre Dos Clerigos, Oporto, Portugal",James Holland,1837,New Haven, CT,BLUE,img1254.jpg,161.22188991755897,152.04715777439804,161.42610417581068,170.19240780246813,29.881829755155444,23.833568622092976,25.404015343281174,36.064950509283946,3.446855068206787,1.7310599088668823,2.726246118545532,3.446855068206787
